id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	15	15	0	15	0	0
2	6	5	15	65	15	35	60	45	45
3	27	163	163	267	74	30	104	30	30
5	0	424	424	444	20	0	20	0	0
7	0	444	448	499	51	0	55	4	4
4	2	410	410	522	13	27	112	99	27
6	10	441	444	560	30	51	119	89	54
8	10	924	924	987	28	35	63	35	35
9	11	992	992	1031	23	16	39	16	16
10	4	1036	1036	1088	18	34	52	34	34
0	0	0	0	1088	801	0	1088	287	0
