id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	15	15	0	15	0	0
2	0	5	15	65	15	35	60	45	45
3	0	163	163	267	74	30	104	30	30
5	0	424	424	444	20	0	20	0	0
7	0	444	451	502	51	0	58	7	7
4	0	410	410	508	13	27	98	85	27
6	0	441	447	566	30	51	125	95	57
8	0	924	924	987	28	35	63	35	35
9	0	992	992	1031	23	16	39	16	16
10	0	1036	1036	1088	18	34	52	34	34
0	0	0	0	1088	801	0	1088	287	0
